Sentence,Polarity,Subjectivity
Dick Wynne has now been dragged back to VCAT  where he says he’s going to get another wet lettuce to slap those 🤠 developers over the wrists again  What a joke  The Corkman crooks are laughing at Dick  and frankly they’re making him look like one    https:wwwgooglecomauampsamptheagecomaupoliticsvictoriayou-re-not-above-the-law-state-takes-corkman-pub-rogue-developers-back-to-court-20200129-p53vtghtml …,-0.05,0.2
The Andrews Labor Government must finally intervene and compulsorily acquire the site of the Corkman Hotel and put it to good use  which is student housing  social housing or a park  so these crooked developers never profit from their illegal behaviour  https:wwwgooglecomauampsampsmhcomaupoliticsvictoriaseize-corkman-land-opposition-says-after-another-broken-promise-20200128-p53vfthtml …,0.046666666666666655,0.4533333333333333
As you can see  there is no park at the site of the historic Corkman hotel this morning   Dick promised a new park by February Hey rwynnemp when will the park be built ? pictwittercomYCCLxkFW7d,0.06818181818181818,0.22727272727272727
Dick Wynne has been left looking like an idiot by the cowboys who knocked down the Corkman  Wynne said he would make them rebuild it - he hasn’t   He said they’d had the highest fines ever - they were halved on appeal   Then he cut a deal with them promising a park by Feb pictwittercomeMlxTJtZuO,-0.18888888888888888,0.39722222222222225
‘An absolute joke’: Opposition slams state government for failure to seize Corkman Pub land3AW - https:www3awcomauan-absolute-joke-opposition-slams-state-government-for-failure-to-seize-corkman-pub-land …,-0.05833333333333335,0.6
The Victorian Building Authority is a joke of a regulator and under Labor’s hopeless Planning Minister Richard Wynne it has failed to protect innocent Victorian homeowners Caroline Seecamp has been through hell for years & this government won’t help her https:wwwgooglecomauampsampheraldsuncomaunewsnationalhighton-family-fighting-for-compensation-after-serious-problems-emerge-from-home-buildnews-storyc10e4a09088c256aef71fa23aed49283 …,0.0,0.5
Magnificent Boroondara citizenship ceremony that welcomed 132 new Australians from 35 countriesWhat unites us as a people from every corner of the globe is infinitely greater than what divides us so it’s great to see so many embracing Australia Day to express their pride in 🇦🇺 pictwittercomh5S3jKrQ1d,0.5872727272727273,0.6409090909090909
Congratulations to my great friend  The Hon Charles Roderick (Rod) Kemp  AM on being awarded a Member of the Order of Australia in today’s Australia Day honours list pictwittercomFmI2hstKnu,0.8,0.75
Great to meet with some of Kew’s Chinese Australians with Boroondara Mayor CrCWatson to celebrate the year of the rat🐀 Wishing everyone celebrating the Lunar New Year 🎇🎊 a fantastic long weekend pictwittercombDtEoyCuF5,0.25727272727272726,0.5009090909090909
Oh for goodness sake  this is so immature  can’t you people over there just grow up? I lived there once  and most of you are all so rude  go back to the OBH and scull a rum jennamclarke https:twittercomAnthDeCegliestatus1219950656288522240 …,0.06666666666666667,0.3666666666666667
And where the hell are the Kiwis ? Why has jacindaardern boycotted this conference ? Just disgraceful https:twittercomOstrov_Astatus1220262878541950976 …,0.0,0.0
The bushfires are severely impacting businesses around country Victoria  which is why the Liberal Nationals have called for a two year waiver of council rates Milawa relies on tourism  but the fires have kept visitors away Great to meet with Gamze Smokehouse with Tim_McCurdy pictwittercomIlG7dIZvHz,0.8,0.75
Yes that’s true  but during this crisis these local councils can’t lose revenue  they have vital services to perform  so if rates are to be waived for two years the state government will need to make up the shortfall in councils revenue,0.15,0.35000000000000003
Simply asking the govt to do something in a crisis isn’t unreasonable I’m an MP & a Shadow Minister it’s my job to represent people and bring ideas forward- particularly at this time  to hopefully get a better response from the govt for people who’ve lost everything,0.2222222222222222,0.3968253968253968
I received a very detailed briefing from a number of government agencies and ministerial staff at Parliament House last week on the bushfire response in my portfolio areas - which I greatly appreciatedI raised the issue of council rates then,0.44,0.5972222222222222
They’ve been told by me in person ,0.0,0.0
Without action from the Andrews Labor govt property owners whose homes have been burnt down would be forced to pay council rates  This is just wrong   Good on my great mate billtilleymla who defended Corryong as a CFA volunteer  and is now fighting for them as their MP pictwittercomoLm6PWpsmg,0.1074074074074074,0.47314814814814815
A good day supporting Corryong that has been so devastated by horrendous bushfires A productive meeting with the Mayor of Towong David Wortmann with billtilleymla Great to hear from our fantastic AustralianArmy personnel who are serving North East Victoria with distinction pictwittercomuN3adAmyoq,0.5375,0.625
Without action from this Labor govt  property owners whose homes have been burnt down would still be required to pay council rates  This is just wrong   We need action immediately from Daniel Andrews on this significant financial burden on people who are doing it so tough,-0.06706349206349208,0.44246031746031755
The Andrews Labor Govt must provide council rates relief now for Victorians who have lost everything from bushfires Rates relief should also extend to local businesses that have been severely impacted by these horrendous fires   https:wwwheraldsuncomaunewsvictoriaoppositions-push-for-fireravaged-residents-to-have-council-rates-slashednews-storya97bf16cbc90b4ff33dcc4a5bb8e7a7c …,0.0,0.0
Congrats to KewFC  KewCricketClub & Kew Comets JFC for organising today’s Kew Fun Run for bushfire relief  Thank you to bendigobank for matching all 💴 raised by 120 + participants and a donation of $1000 We raised about $6k - not bad for about a week’s notice  pictwittercomoLmBXL1tqA,0.32499999999999996,0.43333333333333335
What’s the difference between New Years Eve and Australia Day? This Labor government wouldn’t cancel Moomba  This decision is virtue signalling to begin the slow march to abolish Australia Day on January 26th  Dan is so clever on this stuff  why are you falling for it ?,0.0010101010101009888,0.5626262626262627
He was the embodiment of our Nation 🇦🇺  a warrior  a gentleman and a fine citizen I can’t believe he is  gone  and I shall miss him greatly  he was the Hawthorn Pipe Band  and it a was an honour to have known him Vale Bob Semple - a leader to all of us https:twittercom7NewsMelbournestatus1217712504635150336 …,0.6083333333333334,0.625
All good mate,0.7,0.6000000000000001
I don’t have a Bentleigh office ?,0.0,0.0
So he has  but it doesn’t make it the right call I’m sure UK taxpayers are delighted to see their investment disappear across the AtlanticSwearing an oath of allegiance to HM the Queen is something an Army man takes seriously  what on earth is he doing ?,0.2880952380952381,0.6978174603174602
Sorry mate  the other explanation is just do your bloody job and duty serving your Queen 👑   Country 🇬🇧 and Commonwealth 🇦🇺 https:twittercomsteveheraldsunstatus1217778288896159744 …,-0.47500000000000003,0.7583333333333333
Great to see GregHuntMP supporting Corryong with CFA volunteer billtilleymla who has been working around the clock  both as a firefighter  and local MP  for his community during these horrendous fires We will support the people of North East Victoria as they rebuild https:twittercomGregHuntMPstatus1217584901832077312 …,0.35000000000000003,0.3333333333333333
Great to see GregHuntMP supporting Corryong with CFA volunteer benambrabill who has been working around the clock  both as a firefighter  and local MP  for his community during these horrendous fires https:twittercomGregHuntMPstatus1217584901832077312 …,0.35000000000000003,0.3333333333333333
I’m so sorry to learn of the death of Tony Beddison  AC He was such a generous spirit  he will be really missed https:twittercom3AWNeilMitchellstatus1217183908992712704 …,-0.09999999999999999,0.5666666666666667
Margaret & her family have lived in fear of their neighbours for months and have done nothing wrong But the Andrews Labor Govt  housing dept and police failed to protect Margaret and her family from the menaces who live next door heidimur,-0.2159090909090909,0.425
Absolutely disgraceful behaviour from these public housing tenants  Why hasn’t the Andrews Labor Government booted these thugs and bullies out? https:twittercomACurrentAffair9status1216595896877502465 …,0.1,0.48333333333333334
One of the best views in Victoria Would be absolutely gutted if that place went under  all my love to everyone defending it  and thank God the fires haven’t  blown your way,0.5666666666666667,0.6
Huge support in Kew today for our CFA_Updates and all those Victorians and Australians who have been so tragically affected by these awful bushfires Great to see the Aussie 🇦🇺 spirit in KewJunction - helping those in need pictwittercomw0p4UBoJxd,0.06666666666666672,0.8833333333333333
ShaneWarne you are an Australian 🇦🇺 legend Thank you for this extraordinary gesture of support for those is need because of these shocking bushfires https:twittercomShaneWarnestatus1214034590592929792 …,-0.22222222222222224,0.6666666666666666
